rxns,pgi1,pgi2,pgi4,pgi5,pgi6,pgi7,pgi8,pts1,pts2,pts3,pts4,sdh1,sdh2,sdh3,tpi1,tpi2,tpi3
ASPK_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPTA_b,2.00751791,1.65251807,2.19102613,1.92798352,3.29573739,1.88411159,3.13576445,1.51072313,2.14241987,1.58744621,2.33734705,2.75116418,2.77606392,3.02716766,1.34452006,1.97180665,1.37559356
CAt6pp_b,0.00341001,0.00287089,0.00342996,0.00304144,0.00352313,0.00327223,0.00336736,0.00262456,0.00372191,0.00275781,0.00406064,0.00430824,0.00447739,0.00443349,0.00233466,0.00240107,0.00238979
CBIAT_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBLAT_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBMKr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPt2pp_copy2_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATHRDHr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATPS4rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTSO3tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGLYtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHLtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHTBStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CITtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2tex_b,15.0225722,13.04601769,14.56689314,12.59561238,18.35464515,14.26549805,14.77592187,11.05416815,15.70281586,7.62716584,16.86745275,11.52210793,15.42008553,12.18450036,11.87294089,12.47368083,14.14822809
CO2tpp_b,15.0225722,13.04601769,14.56689314,12.59561238,18.35464515,14.26549805,14.77592187,11.05416815,15.70080458,7.62716584,16.86526292,11.52210793,15.42008553,12.18450036,11.87294089,12.47368083,9.82402452
COBALT2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS120pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS140pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS141pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS160pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS161pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS180pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS181pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APPLDHr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYANtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYNTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYSDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNBTCT_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNCAR_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNCBCT_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNCDH_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAI_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNDt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTDt2pp_copy2_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTK1_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTK2_b,0,0,0,0,0,0,0.00859978,0,0,0.00570194,0,0,0,0,0,0,0
D_LACt2pp_b,0,0,0,0,0,0,0,1.38,0,2.29,0,0,0,0,3.43,2.35,4.28887279
D_LACtex_b,0,0,0,0,0,0,0,1.38,0,2.29,0,0,0,0,3.43,2.35,4.28887279
CTBTt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTECOAI6_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTECOAI7_b,0.0020047,0,0,0,0.00316966,0.00000436,0.00018723,0.00010316,0,0,0.00031618,0.00011883,0,0,0,0.00001039,0.00386971
CTECOAI8_b,0.0010332,0,0,0,0.00163361,0,0.0000965,0.00005317,0,0,0.00016295,0.00006125,0,0,0,0,0.00199441
DADK_b,0,0,0,0,0,0,0.00758508,0,0,0,0,0.08313956,0.01849494,0.07628432,0,0,0
DADNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CU2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DALAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCYTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAPE_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDGLCNt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDGLCNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDPGALA_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGK1_b,0,0,0,0.00000488,0,0,0.0000213,0,0,0,0,0,0,0,0,0,0
DGMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGSNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHACOAH_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54278212,0,0
DHAtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54278212,0,0
DHBD_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARBt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHFR_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARBtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGAGMt7pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHNPA2r_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOPAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHNPTE_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOXRBCNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGORNt7pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHORTS_b,0.22057931,0.18570536,0.22186967,0.19673782,0.22789613,0.21178257,0.21782032,0.16977172,0.24075471,0.17839318,0.26266568,0.27868172,0.28962331,0.28678368,0.1510184,0.15533394,0.15458575
ARGSL_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHPTPE_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSERDHr_b,0,0,0,0,0,0,0,0,0,0,0,0.00572014,0,0.00311247,0,0,0
DSERtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTMPK_b,0,0,0,0.00000104,0,0.00959423,0,0,0,0,0,0,0,0,0.00070374,0,0
DINStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DURADx_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DURIPP_b,0,-0.00000005,0,0.00000488,0,0.0000089,0.00760638,0,0,0,0,0,0,0,0,0.00000143,0
DURItex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E4PD_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAD_b,0.7586239,0.60649357,0.95121979,0.82382164,2.01206838,0.69156471,1.90643998,0.55445526,0.78627772,0.58261199,0.85783644,1.09419314,1.12198569,1.41571956,0.49320994,0.5072869,0.50485952
DMSOtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMSOtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH5_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00003697,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0,0
ECOAH6_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00009541,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0.00001544,0
ECOAH7_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00009541,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0.00001544,0
ECOAH8_b,0,-0.0000001,0,0,0,0.00005597,0,0,-0.00000001,0,0,0,0.00000037,-0.00000001,-0.00000011,0.00001877,0
FCLPA_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENO_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH1_b,0,-0.00000057,0,0,0,0,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,0,0,0
ECOAH2_b,0,-0.00000057,0,0,0,0,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,0,0,0
ECOAH3_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00003674,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0,0
ETHAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHSO3tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH4_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00003674,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0,0
ETOHtex_b,0,0,0.21670082,0.1770289,0,0,0,0,0,0,0,0,0,0,0,0,0
ETOHtrpp_b,0,0,0.21670082,0.1770289,0,0,0,0,0,0,0,0,0,0,0,0,0
F6PA_b,0,0,0,0,0,0,0,0,0,0.0000344,0,0,0,0,0,0,0
F6Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORCT_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORtex_b,0,0,0.31529891,1.90828413,0,0,2.49256,1.42981089,0,5.23492496,0,6.11607649,2.15125329,4.81214639,5.6290702,1.60136735,0
FRULYSDG_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRULYSE_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRULYStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRUURt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRUURtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRUtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUCtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUCtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUM_b,0,0,0,0,0,0,0,0,0,0.6160981,0,0,0,0,0,0,0
FUMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUSAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1SAT_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALDH2_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALDtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALGTHLs_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PCtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PD2_b,0.11572694,0.09743061,0.11640394,0.09994713,0.11523068,0.11102268,0.11107869,0.08567132,0.12149125,0.093594,0.13254808,0.14063028,0.14615145,0.14471869,0.07620826,0.07836651,0.07800808
FBA_b,0,0,0,0,0,0,0.02031792,0,0,0.99121898,0,0,0,0,0,0,0
FBA3_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PEtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PGtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PItex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCI_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHBDHx_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHMT2r_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08212577,0,0,0
FE2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GK1_b,0,0.31988004,0,0.00548426,0,0,0,0,0,0,0,0.6665848,0,0,0,0,0
GLCATr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6PDH2r_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCNt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAL1Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALBDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALCTNLtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALCTNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALCTt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCRt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALCTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALKr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCRtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCUR1Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALTtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCURt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCURtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALURt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALURtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCtex_copy1_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLTPD_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUABUTt7pp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAMAN6Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPD_b,0,0,0.0000189,0.08529845,0.25787878,0,0.00076989,0.48987306,0,0,0,0,0,0,0,0,0.00011936
GLUDy_b,5.80830874,4.81160628,5.78192303,5.09771178,6.54703521,5.48758069,6.36226174,4.39874303,6.28121158,4.62213811,6.85278008,7.3168739,7.53030623,7.43372719,10.26157906,5.53182062,6.26507656
GLUR_b,0.01898988,0.01598755,0.01910097,0.01693735,0.0196198,0.01823256,0.01875236,0.01461581,0.0207268,0.01535804,0.02261314,0.02399199,0.02493395,0.02468948,0.01300132,0.01337285,0.01330844
GARFT_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBBTNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYALDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYALDtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE3tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGGABADr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYAT_b,0.03823684,0,0,0,1.26778541,0,0.43355806,0,0,0,0,0,0,0,0,0,0
GLYBtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYC2Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYC3Ptex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCAt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI1_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI2_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2O2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2Otex_b,32.7756895,27.99387097,33.19327621,28.77375551,36.70098486,31.30481379,32.15245127,24.93276798,35.08657194,23.16643705,38.01506083,33.96037721,39.03826551,35.54424893,24.13048419,25.67109177,26.59301041
H2Otpp_b,32.79109651,28.00559631,33.20819546,28.7875812,36.71534061,31.31829368,32.16639862,24.94471598,35.10176384,23.17825723,38.03160642,33.97793198,39.05650961,35.56465957,24.14000719,25.68091812,26.60274815
GLYCLTt2rpp_b,0.96454922,0,0.51959795,0.02846775,0.02510339,0.27574699,0.06332233,0.02021056,0.00067042,0.00049677,0.2319344,0.00077604,0.00080651,0.0007986,0,0,0.05145963
GLYCLTtex_b,0.24829775,0,0.3150899,0.00877589,0.02175927,0,0.05999193,0.00047179,0.00067042,0.00049677,0,0.00077604,0.00080651,0.0007986,0,0,0
GLYCtex_b,0.00441676,0.0037184,0.0044426,0.00008723,0.00022823,0.00423324,0.00116077,0,0,0.00353765,0,0,0,0,0,0,0
GLYCtpp_b,0,0,0,0.00385215,0.00433504,0,0.00320075,0.00339942,0.00482074,0.0000344,0.00525948,0.00558018,0.00579926,0.0057424,0.00302385,0.00312171,0.00309534
H2Stex_b,0,-0.00000051,-0.00000001,0,0,0.00003392,0,0,-0.00000001,-0.00000001,0,0,-0.00000001,-0.00000001,-0.00000058,0.00000594,0
H2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2tpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD1_b,0,-0.00000057,0,0,0,0,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,0,0,0
HACD2_b,0,-0.00000057,0,0,0,0,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,0,0,0
HACD3_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00003674,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0,0
HACD4_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00003674,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0,0
HACD5_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00003674,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0,0
HACD6_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00009541,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0.00001544,0
GLYt2pp_copy2_b,0,0,0,0,0,0,0,0,0,0.00275784,0,0,0,0,0,0,0
HACD7_b,0,-0.00000057,-0.00000002,-0.00000001,0,0.00009541,0,0,-0.00000004,-0.00000002,0,0,0.00000034,-0.00000004,-0.00000059,0.00001544,0
HACD8_b,0,-0.0000001,0,0,0,0.00005597,0,0,-0.00000001,0,0,0,0.00000037,-0.00000001,-0.00000011,0.00001877,0
HADPCOADH3_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCINNMt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCINNMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCO3E_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMPtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEXt2rpp_b,0,0,-0.00000002,-0.00000001,0,0.00018067,0,0,0,0,0,0,0,0,-0.00000059,0,0
HG2tex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HISt2rpp_b,0,-0.0000002,-0.00000001,0,0,0.00003483,0,0,-0.00000001,-0.00000001,0,0,-0.00000001,-0.00000001,-0.00000021,0.00000605,0
HIStex_b,0,-0.0000002,-0.00000001,0,0,0.00003483,0,0,-0.00000001,-0.00000001,0,0,-0.00000001,-0.00000001,-0.00000021,0.00000605,0
HOMtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHOXtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHOr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPPPNt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPPPNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPYRI_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSDy_b,0.51001735,0.39719212,0.69124126,0.59781668,1.75521531,0.45287262,1.6589192,0.36311201,0.51493224,0.38155182,0.56179594,0.77678044,0.79206634,1.08848356,0.32300283,0.33221592,0.3306318
GTHRDtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INStex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPDDI_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HXAtex_b,0,0,-0.00000002,-0.00000001,0,0.00018067,0,0,0,0,0,0,0,0,-0.00000059,0,0
IPPMIa_b,0.30145968,0.2537984,0.30322318,0.26887617,0.31145938,0.28943742,0.29768904,0.23202234,0.32903284,0.24380505,0.35897796,0.38086686,0.39582021,0.39193937,0.2063927,0.21229063,0.2112681
IPPMIb_b,0.30145968,0.2537984,0.30322318,0.26887617,0.31145938,0.28943742,0.29768904,0.23202234,0.32903284,0.24380505,0.35897796,0.38086686,0.39582021,0.39193937,0.2063927,0.21229063,0.2112681
ISETACtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARA1_b,0.58500301,0.49251307,0.58842521,0.5217725,0.60440812,0.561673,0.57768584,0.45025451,0.63851062,0.4731203,0.69662116,0.73909733,0.76811606,0.76058501,0.40051908,0.41196441,0.40998012
KARA2_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYXNtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYXNtpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Htex_b,6.35811413,5.14437569,9.80983293,7.88253246,6.33424412,6.45449042,9.66087008,16.19323621,9.65008445,25.34722345,10.02626585,26.74896857,24.3751301,26.96754542,16.29159544,11.66640801,10.79073673
Ktex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICDHyr_b,0,0,0.29836158,0.08577123,0.1383745,0.45815564,0,0.04438485,0.49839931,0.56022836,0,0.11004729,0.16482055,0.27779926,0.47312224,0,0
ICHORS_copy1_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDOND_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDONt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_LACt2rpp_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_LACtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LALADGLUtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDONtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIPOtex_b,-0.00000007,0,0,0,-0.0000001,0,0,0,0,0,0,0,0,0,0,0,0
LALALGLUtex_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
